station	date	time	tmpc	relh	drct	spdms	presshPa	1hrprcpmm				
SPZO	3/25/2015	11:00	8	81.34	300	1.54	1032.85	0.2				
SPZO	3/25/2015	11:30	9	76.01	0	0.00	1032.85					
SPZO	3/25/2015	12:00	9	81.47	M	0.51	1032.85					
SPZO	3/25/2015	12:30	10	71.07	M	0.51	1033.86					
SPZO	3/25/2015	13:00	12	62.23	0	0.00	1033.86					
SPZO	3/25/2015	13:30	13	54.34	M	0.51	1033.86					
SPZO	3/25/2015	14:00	15	47.72	M	1.03	1033.86					
SPZO	3/25/2015	14:30	15	54.86	M	1.03	1033.86					
SPZO	3/25/2015	15:00	15	51.18	M	1.54	1032.85					
SPZO	3/25/2015	15:30	17	45.04	M	2.06	1032.85					
SPZO	3/25/2015	16:00	17	42	280	2.06	1031.83					
SPZO	3/25/2015	16:30	19	39.72	M	1.54	1031.83					
SPZO	3/25/2015	17:00	18	36.74	M	1.54	1031.16					
SPZO	3/25/2015	17:30	17	42	260	2.57	1030.14					
SPZO	3/25/2015	18:00	16	51.45	270	4.63	1030.14					
SPZO	3/25/2015	18:30	18	51.98	280	3.09	1030.14					
SPZO	3/25/2015	19:00	18	48.55	M	2.06	1030.14					
SPZO	3/25/2015	19:30	17	42	350	3.60	1028.11					
SPZO	3/25/2015	20:00	15	58.77	280	4.12	1028.11	0.4				
SPZO	3/25/2015	20:30	16	51.45	350	3.60	1028.11					
SPZO	3/25/2015	21:00	17	51.72	280	6.69	1028.11	0.2				
SPZO	3/25/2015	21:30	18	45.32	270	4.63	1028.11					
SPZO	3/25/2015	22:00	18	45.32	270	4.63	1028.11					
SPZO	3/25/2015	22:20	17	48.28	280	5.14	1028.11					
SPZO	3/25/2015	23:00	15	51.18	270	4.12	1029.12					
SPZO	3/26/2015	0:00	14	58.52	290	4.12	1030.14					
SPZO	3/26/2015	1:00	13	62.46	260	2.57	1031.16					
SPZO	3/26/2015	2:00	13	62.46	240	3.60	1031.83					
SPZO	3/26/2015	3:00	13	58.27	240	3.60	1031.83					
SPZO	3/26/2015	4:00	13	62.46	250	3.09	1032.85					
SPZO	3/26/2015	6:00	11	71.26	M	1.03	1031.83					
SPZO	3/26/2015	7:00	11	66.48	90	2.57	1031.16					
SPZO	3/26/2015	8:00	10	71.07	80	3.60	1031.16					
SPZO	3/26/2015	9:00	10	71.07	80	2.57	1031.16					
SPZO	3/26/2015	10:00	9	81.47	0	0.00	1031.83	0.4				
SPZO	3/26/2015	10:30	8	87.19	0	0.00	1031.83					
SPZO	3/26/2015	11:00	8	87.19	0	0.00	1031.83	1				
SPZO	3/26/2015	11:30	9	81.47	0	0.00	1032.85					
SPZO	3/26/2015	12:00	9	81.47	0	0.00	1032.85					
SPZO	3/26/2015	12:30	11	71.26	0	0.00	1032.85					
SPZO	3/26/2015	13:00	11	71.26	0	0.00	1032.85					
SPZO	3/26/2015	13:30	14	58.52	M	0.51	1032.85					
SPZO	3/26/2015	14:00	15	54.86	0	0.00	1032.85					
SPZO	3/26/2015	14:20	16	51.45	M	1.03	1032.85					
SPZO	3/26/2015	15:00	18	51.98	0	0.00	1031.83					
SPZO	3/26/2015	15:30	18	39.43	M	1.03	1031.16					
SPZO	3/26/2015	16:00	18	45.32	M	1.54	1031.16					
SPZO	3/26/2015	16:30	18	48.55	M	1.54	1030.14					
SPZO	3/26/2015	17:00	20	34.8	20	1.54	1030.14					
SPZO	3/26/2015	17:30	21	24.59	330	3.60	1029.12					
SPZO	3/26/2015	18:00	19	39.72	360	5.66	1028.11					
SPZO	3/26/2015	18:30	18	42.28	10	5.66	1028.11					
SPZO	3/26/2015	19:00	17	42	10	5.14	1028.11					
SPZO	3/26/2015	19:30	15	54.86	70	4.12	1028.11					
SPZO	3/26/2015	20:00	15	51.18	160	5.14	1028.11					
SPZO	3/26/2015	20:30	16	51.45	90	4.12	1028.11					
SPZO	3/26/2015	21:00	14	54.6	100	6.17	1028.11					
SPZO	3/26/2015	22:00	15	51.18	90	4.12	1028.11					
SPZO	3/26/2015	22:30	14	54.6	100	2.57	1028.11					
SPZO	3/26/2015	23:00	14	54.6	120	2.57	1028.11					
SPZO	3/27/2015	0:00	11	71.26	90	2.06	1029.12					
SPZO	3/27/2015	1:00	10	71.07	280	1.54	1030.14					
SPZO	3/27/2015	2:00	9	76.01	0	0.00	1031.16					
SPZO	3/27/2015	3:00	9	76.01	80	1.54	1031.16					
SPZO	3/27/2015	4:00	8	81.34	M	0.51	1031.16					
SPZO	3/27/2015	5:00	8	81.34	M	1.03	1031.16					
SPZO	3/27/2015	6:00	8	75.84	M	0.51	1031.16					
SPZO	3/27/2015	7:00	7	81.2	0	0.00	1031.16					
SPZO	3/27/2015	8:00	6	86.99	90	1.54	1031.16					
SPZO	3/27/2015	9:00	6	86.99	0	0.00	1031.16					
SPZO	3/27/2015	10:00	7	81.2	M	1.03	1031.16					
SPZO	3/27/2015	10:30	7	87.09	110	2.06	1031.83					
SPZO	3/27/2015	11:00	7	81.2	30	1.54	1031.83					
SPZO	3/27/2015	11:30	7	87.09	110	1.03	1032.85					
SPZO	3/27/2015	12:00	8	81.34	M	1.03	1032.85					
SPZO	3/27/2015	12:30	9	76.01	0	0.00	1033.86					
SPZO	3/27/2015	13:00	9	76.01	M	0.51	1033.86					
SPZO	3/27/2015	13:30	10	71.07	M	1.03	1033.86					
SPZO	3/27/2015	14:00	10	71.07	M	1.03	1033.86					
SPZO	3/27/2015	14:30	11	71.26	M	0.51	1033.86					
SPZO	3/27/2015	15:00	12	66.7	M	0.51	1033.86					
SPZO	3/27/2015	15:30	13	58.27	M	0.51	1033.86					
SPZO	3/27/2015	16:00	14	58.52	M	0.51	1033.86					
SPZO	3/27/2015	16:30	15	51.18	M	1.54	1032.85					
SPZO	3/27/2015	17:00	16	55.12	M	1.03	1032.85					
SPZO	3/27/2015	17:30	16	48	M	2.06	1031.83					
SPZO	3/27/2015	18:00	16	44.76	30	2.06	1031.83					
SPZO	3/27/2015	18:30	17	39.14	M	1.54	1031.16					
SPZO	3/27/2015	19:00	17	42	M	2.06	1031.16					
SPZO	3/27/2015	19:30	16	48	M	1.54	1030.14					
SPZO	3/27/2015	20:00	17	45.04	M	1.03	1030.14					
SPZO	3/27/2015	20:30	17	45.04	M	1.03	1029.12					
SPZO	3/27/2015	21:00	17	42	M	1.03	1029.12					
SPZO	3/27/2015	21:30	16	41.71	290	3.60	1029.12					
SPZO	3/27/2015	22:00	16	38.85	270	4.12	1029.12					
SPZO	3/27/2015	22:30	15	44.47	270	3.09	1029.12					
SPZO	3/27/2015	23:00	15	44.47	260	4.12	1030.14					
SPZO	3/28/2015	0:00	13	58.27	270	2.06	1030.14					
SPZO	3/28/2015	1:00	10	66.27	290	2.57	1031.16					
SPZO	3/28/2015	2:00	9	70.88	290	2.57	1032.85					
SPZO	3/28/2015	3:00	8	75.84	0	0.00	1033.86					
SPZO	3/28/2015	4:00	8	75.84	0	0.00	1033.86					
SPZO	3/28/2015	5:00	8	81.34	0	0.00	1033.86					
SPZO	3/28/2015	6:00	8	75.84	0	0.00	1033.86					
SPZO	3/28/2015	7:00	7	81.2	0	0.00	1033.86					
SPZO	3/28/2015	8:00	7	81.2	0	0.00	1032.85					
SPZO	3/28/2015	9:00	6	86.99	0	0.00	1032.85					
SPZO	3/28/2015	10:00	7	81.2	0	0.00	1032.85					
SPZO	3/28/2015	11:00	7	81.2	0	0.00	1033.86					
SPZO	3/28/2015	11:30	7	81.2	0	0.00	1033.86					
SPZO	3/28/2015	12:00	7	81.2	0	0.00	1034.88					
SPZO	3/28/2015	12:30	12	66.7	0	0.00	1034.88					
SPZO	3/28/2015	13:00	12	62.23	M	0.51	1034.88					
SPZO	3/28/2015	13:30	14	58.52	M	0.51	1034.88					
SPZO	3/28/2015	14:00	14	58.52	M	1.03	1034.88					
SPZO	3/28/2015	14:30	16	51.45	M	1.03	1034.88					
SPZO	3/28/2015	15:00	17	45.04	M	1.03	1034.88					
SPZO	3/28/2015	15:30	18	42.28	M	1.54	1034.88					
SPZO	3/28/2015	16:00	18	39.43	M	1.54	1033.86					
SPZO	3/28/2015	16:30	19	34.51	M	1.54	1033.86					
SPZO	3/28/2015	17:00	18	36.74	M	1.54	1032.85					
SPZO	3/28/2015	17:30	20	30.2	310	2.57	1031.83					
SPZO	3/28/2015	18:00	21	28.39	M	3.09	1031.16					
SPZO	3/28/2015	18:30	20	26.15	M	3.09	1030.14					
SPZO	3/28/2015	19:00	22	19.98	M	2.57	1030.14					
SPZO	3/28/2015	19:30	21	26.43	280	4.12	1030.14					
SPZO	3/28/2015	20:00	20	26.15	320	6.69	1029.12					
SPZO	3/28/2015	20:30	20	26.15	310	6.17	1029.12					
SPZO	3/28/2015	21:00	19	34.51	300	6.17	1030.14					
SPZO	3/28/2015	21:30	18	34.22	M	3.09	1030.14					
SPZO	3/28/2015	22:00	17	36.45	360	3.60	1030.14					
SPZO	3/28/2015	22:30	17	39.14	360	4.63	1030.14					
SPZO	3/28/2015	23:00	16	41.71	350	4.63	1030.14					
SPZO	3/29/2015	0:00	14	54.6	M	1.54	1031.83					
SPZO	3/29/2015	1:00	13	58.27	0	0.00	1032.85					
SPZO	3/29/2015	2:00	10	71.07	280	2.06	1033.86					
SPZO	3/29/2015	3:00	10	71.07	280	0.51	1034.88					
SPZO	3/29/2015	4:00	10	71.07	80	1.03	1034.88					
SPZO	3/29/2015	5:00	10	76.18	M	1.03	1034.88					
SPZO	3/29/2015	6:00	10	76.18	M	0.51	1034.88					
SPZO	3/29/2015	7:00	10	71.07	M	1.03	1033.86					
SPZO	3/29/2015	8:00	8	81.34	M	1.03	1033.86					
SPZO	3/29/2015	9:00	8	81.34	40	1.03	1032.85					
SPZO	3/29/2015	10:00	8	81.34	0	0.00	1033.86					
SPZO	3/29/2015	10:30	7	81.2	M	0.51	1033.86					
SPZO	3/29/2015	11:00	8	81.34	M	0.51	1033.86					
SPZO	3/29/2015	11:30	8	81.34	0	0.00	1034.88					
SPZO	3/29/2015	12:00	8	81.34	0	0.00	1034.88					
SPZO	3/29/2015	12:30	10	76.18	0	0.00	1035.90					
SPZO	3/29/2015	13:00	11	71.26	0	0.00	1035.90					
SPZO	3/29/2015	13:30	12	66.7	0	0.00	1035.90					
SPZO	3/29/2015	14:00	13	62.46	0	0.00	1035.90					
SPZO	3/29/2015	14:30	16	55.12	0	0.00	1035.90					
SPZO	3/29/2015	15:00	17	51.72	M	2.06	1035.90					
SPZO	3/29/2015	15:30	17	55.37	140	2.06	1034.88					
SPZO	3/29/2015	16:00	18	42.28	M	2.06	1033.86					
SPZO	3/29/2015	16:30	20	37.32	M	2.06	1033.86					
SPZO	3/29/2015	17:00	18	42.28	290	6.69	1032.85					
SPZO	3/29/2015	17:30	20	37.32	M	2.57	1031.83					
SPZO	3/29/2015	18:00	21	37.61	M	3.60	1031.83					
SPZO	3/29/2015	18:30	21	32.72	M	3.09	1031.16					
SPZO	3/29/2015	19:00	20	32.43	M	2.06	1030.14					
SPZO	3/29/2015	19:30	20	34.8	M	1.03	1030.14					
SPZO	3/29/2015	20:00	20	34.8	50	3.09	1029.12					
SPZO	3/29/2015	20:30	19	37.03	360	6.17	1029.12					
SPZO	3/29/2015	21:00	18	42.28	360	5.66	1029.12					
SPZO	3/29/2015	21:30	17	48.28	350	3.60	1029.12					
SPZO	3/29/2015	22:00	18	42.28	20	3.60	1029.12					
SPZO	3/29/2015	22:30	17	48.28	60	2.57	1029.12					
SPZO	3/29/2015	23:00	17	48.28	80	2.06	1030.14					
SPZO	3/29/2015	23:30	15	58.77	M	1.54	1030.14					
SPZO	3/30/2015	0:00	14	67.12	0	0.00	1031.16	1				
SPZO	3/30/2015	1:00	11	81.74	270	2.57	1031.16	0.4				
SPZO	3/30/2015	2:00	10	81.61	0	0.00	1031.83					
SPZO	3/30/2015	3:00	9	87.28	270	2.57	1032.85					
SPZO	3/30/2015	4:00	9	87.28	0	0.00	1032.85					
SPZO	3/30/2015	5:00	9	81.47	0	0.00	1032.85					
SPZO	3/30/2015	6:00	9	87.28	0	0.00	1031.83					
SPZO	3/30/2015	7:00	9	81.47	0	0.00	1031.83					
SPZO	3/30/2015	8:00	9	81.47	0	0.00	1031.16					
SPZO	3/30/2015	9:00	9	87.28	70	1.03	1031.16					
SPZO	3/30/2015	10:00	10	76.18	80	1.54	1031.83					
SPZO	3/30/2015	10:30	9	81.47	80	1.54	1031.83					
SPZO	3/30/2015	11:00	9	81.47	70	2.06	1031.83					
SPZO	3/30/2015	11:30	9	81.47	110	1.54	1032.85					
SPZO	3/30/2015	12:00	9	87.28	70	1.54	1032.85					
SPZO	3/30/2015	13:00	13	66.91	0	0.00	1033.86					
SPZO	3/30/2015	13:30	12	66.7	M	0.51	1033.86					
SPZO	3/30/2015	14:00	14	62.69	M	1.03	1033.86					
SPZO	3/30/2015	14:25	17	48.28	M	0.51	1033.86					
SPZO	3/30/2015	15:00	16	48	M	1.03	1033.86					
SPZO	3/30/2015	15:30	17	45.04	0	0.00	1032.85					
SPZO	3/30/2015	16:00	19	37.03	M	2.06	1032.85					
SPZO	3/30/2015	16:30	19	42.57	140	3.60	1031.83					
SPZO	3/30/2015	17:00	19	45.6	90	3.60	1031.83					
SPZO	3/30/2015	17:30	20	32.43	360	1.54	1030.14					
SPZO	3/30/2015	18:00	21	30.49	M	2.06	1030.14					
SPZO	3/30/2015	18:30	20	30.2	260	3.09	1029.12					
SPZO	3/30/2015	21:30	16	41.71	330	4.12	1029.12					
SPZO	3/30/2015	22:00	16	41.71	350	4.12	1029.12					
SPZO	3/30/2015	22:30	17	39.14	10	3.60	1029.12					
SPZO	3/30/2015	23:00	16	41.71	260	2.57	1029.12					
SPZO	3/31/2015	0:00	14	50.91	260	2.06	1030.14					
SPZO	3/31/2015	1:00	13	54.34	240	1.03	1030.14					
SPZO	3/31/2015	2:00	10	71.07	280	1.54	1031.83					
SPZO	3/31/2015	3:00	10	71.07	280	1.54	1031.83					
SPZO	3/31/2015	4:00	9	76.01	0	0.00	1032.85					
SPZO	3/31/2015	5:00	8	81.34	0	0.00	1031.83					
SPZO	3/31/2015	6:00	8	81.34	0	0.00	1031.83					
SPZO	3/31/2015	7:00	7	81.2	60	1.03	1031.83					
SPZO	3/31/2015	8:00	7	81.2	60	1.03	1031.16					
SPZO	3/31/2015	9:00	7	81.2	M	1.03	1031.83					
SPZO	3/31/2015	10:00	7	81.2	100	1.03	1031.83					
SPZO	3/31/2015	10:30	7	81.2	0	0.00	1031.83					
SPZO	3/31/2015	11:00	7	81.2	0	0.00	1031.83					
SPZO	3/31/2015	11:30	7	81.2	70	1.54	1032.85					
SPZO	3/31/2015	12:00	8	81.34	90	1.54	1032.85					
SPZO	3/31/2015	12:30	9	76.01	M	0.51	1033.86					
SPZO	3/31/2015	13:00	10	71.07	0	0.00	1033.86					
SPZO	3/31/2015	13:30	14	58.52	M	0.51	1033.86					
SPZO	3/31/2015	14:00	15	51.18	M	1.03	1033.86					
SPZO	3/31/2015	14:20	15	51.18	130	2.06	1033.86					
SPZO	3/31/2015	15:00	15	51.18	80	2.57	1033.86					
SPZO	3/31/2015	15:30	17	48.28	M	1.03	1032.85					
SPZO	3/31/2015	16:00	17	48.28	M	1.54	1032.85					
SPZO	3/31/2015	16:30	17	42	M	2.06	1031.83					
SPZO	3/31/2015	17:00	18	39.43	M	1.54	1031.16					
SPZO	3/31/2015	17:30	18	36.74	M	2.06	1030.14					
SPZO	3/31/2015	18:00	19	39.72	360	2.06	1030.14					
SPZO	3/31/2015	18:30	18	39.43	360	5.66	1029.12					
SPZO	3/31/2015	19:00	18	39.43	360	4.63	1029.12					
SPZO	3/31/2015	19:30	17	42	350	4.63	1028.11					
SPZO	3/31/2015	20:00	17	39.14	330	4.63	1028.11					
SPZO	3/31/2015	20:30	15	47.72	300	4.63	1029.12					
SPZO	3/31/2015	21:00	15	44.47	280	4.63	1029.12					
SPZO	3/31/2015	21:30	14	50.91	270	5.14	1029.12					
SPZO	3/31/2015	22:00	14	50.91	300	5.14	1029.12					
SPZO	3/31/2015	22:30	14	50.91	350	3.60	1029.12					
SPZO	3/31/2015	23:00	14	50.91	240	2.06	1029.12					
SPZO	4/1/2015	0:00	13	58.27	0	0.00	1030.14					
SPZO	4/1/2015	1:00	11	66.48	60	2.06	1031.16					
SPZO	4/1/2015	2:00	11	66.48	0	0.00	1031.83					
SPZO	4/1/2015	3:00	11	66.48	0	0.00	1032.85					
SPZO	4/1/2015	4:00	11	71.26	0	0.00	1032.85					
SPZO	4/1/2015	5:00	11	71.26	0	0.00	1032.85					
SPZO	4/1/2015	6:00	11	71.26	0	0.00	1032.85					
SPZO	4/1/2015	7:00	10	76.18	0	0.00	1031.83					
SPZO	4/1/2015	8:00	10	76.18	80	1.54	1031.83					
SPZO	4/1/2015	9:00	9	76.01	0	0.00	1031.83					
SPZO	4/1/2015	10:00	9	76.01	M	1.03	1031.83					
SPZO	4/1/2015	10:30	10	71.07	M	1.03	1032.85					
SPZO	4/1/2015	11:00	10	71.07	M	0.51	1032.85					
SPZO	4/1/2015	11:30	10	76.18	0	0.00	1032.85					
SPZO	4/1/2015	12:00	12	66.7	M	1.03	1032.85					
SPZO	4/1/2015	12:30	13	54.34	M	1.03	1033.86					
SPZO	4/1/2015	13:00	14	54.6	M	1.54	1033.86					
SPZO	4/1/2015	13:30	15	51.18	80	3.09	1033.86					
SPZO	4/1/2015	14:00	15	47.72	70	2.57	1034.88					
SPZO	4/1/2015	14:30	16	48	M	1.54	1034.88					
SPZO	4/1/2015	15:00	16	48	20	2.57	1033.86					
SPZO	4/1/2015	15:30	16	48	M	1.54	1033.86					
SPZO	4/1/2015	16:00	16	44.76	90	2.06	1033.86					
SPZO	4/1/2015	16:30	16	44.76	M	1.03	1033.86					
SPZO	4/1/2015	17:00	18	42.28	M	1.54	1032.85					
SPZO	4/1/2015	17:30	19	34.51	M	1.03	1031.16					
SPZO	4/1/2015	18:00	18	36.74	M	2.06	1031.16					
SPZO	4/1/2015	18:30	19	34.51	M	3.09	1030.14					
SPZO	4/1/2015	19:00	20	42.85	M	3.60	1030.14					
SPZO	4/1/2015	19:30	19	34.51	30	4.12	1029.12					
SPZO	4/1/2015	20:00	18	42.28	30	4.63	1029.12					
SPZO	4/1/2015	20:30	18	36.74	360	5.14	1029.12					
SPZO	4/1/2015	21:00	18	36.74	360	5.14	1029.12					
SPZO	4/1/2015	21:30	17	39.14	360	6.17	1029.12					
SPZO	4/1/2015	22:00	16	41.71	360	3.60	1029.12					
SPZO	4/1/2015	22:30	15	44.47	M	3.09	1030.14					
SPZO	4/1/2015	23:00	15	44.47	10	4.63	1030.14					
SPZO	4/2/2015	0:00	14	47.44	M	1.54	1031.16					
SPZO	4/2/2015	1:00	13	50.64	M	2.57	1032.85					
SPZO	4/2/2015	2:00	12	58.02	M	1.03	1033.86					
SPZO	4/2/2015	3:00	10	66.27	260	1.54	1034.88					
SPZO	4/2/2015	4:00	11	66.48	60	1.54	1034.88					
SPZO	4/2/2015	5:00	11	66.48	80	2.06	1034.88					
SPZO	4/2/2015	6:00	11	66.48	0	0.00	1033.86					
SPZO	4/2/2015	7:00	11	66.48	0	0.00	1033.86					
SPZO	4/2/2015	8:00	10	76.18	0	0.00	1032.85					
SPZO	4/2/2015	9:00	10	71.07	0	0.00	1033.86					
SPZO	4/2/2015	10:00	9	76.01	0	0.00	1032.85					
SPZO	4/2/2015	10:20	9	76.01	80	2.06	1032.85					
SPZO	4/2/2015	11:00	9	76.01	70	1.54	1033.86					
SPZO	4/2/2015	11:30	10	71.07	0	0.00	1033.86					
SPZO	4/2/2015	12:00	10	71.07	0	0.00	1033.86					
SPZO	4/2/2015	12:30	13	58.27	0	0.00	1034.88					
SPZO	4/2/2015	13:00	14	54.6	0	0.00	1034.88					
SPZO	4/2/2015	13:30	16	44.76	0	0.00	1035.90					
SPZO	4/2/2015	14:00	14	54.6	M	1.54	1035.90					
SPZO	4/2/2015	14:30	16	41.71	M	0.51	1035.90					
SPZO	4/2/2015	15:00	15	44.47	0	0.00	1035.90					
SPZO	4/2/2015	15:30	17	48.28	100	2.06	1034.88					
SPZO	4/2/2015	16:00	18	39.43	100	2.57	1034.88					
SPZO	4/2/2015	16:20	17	42	80	2.57	1033.86					
SPZO	4/2/2015	17:00	17	45.04	70	4.12	1033.86					
SPZO	4/2/2015	17:30	17	39.14	140	2.57	1031.83					
SPZO	4/2/2015	18:00	18	39.43	M	1.54	1031.83					
SPZO	4/2/2015	18:30	17	39.14	M	1.03	1031.16					
SPZO	4/2/2015	19:00	18	39.43	M	1.03	1030.14					
SPZO	4/2/2015	19:30	21	30.49	M	2.06	1029.12					
SPZO	4/2/2015	20:00	21	30.49	30	4.63	1028.11					
SPZO	4/2/2015	20:30	20	32.43	20	5.14	1028.11					
SPZO	4/2/2015	21:00	18	39.43	360	5.66	1028.11					
SPZO	4/2/2015	21:30	18	39.43	360	3.60	1028.11					
SPZO	4/2/2015	22:00	17	45.04	140	2.06	1029.12					
SPZO	4/2/2015	22:30	16	51.45	M	1.03	1029.12					
SPZO	4/2/2015	23:00	15	54.86	M	2.06	1030.14					
SPZO	4/3/2015	0:00	14	58.52	M	1.54	1031.16					
SPZO	4/3/2015	1:00	12	66.7	90	1.54	1031.83					
SPZO	4/3/2015	2:00	11	71.26	80	2.57	1032.85					
SPZO	4/3/2015	3:00	11	71.26	90	1.03	1033.86					
SPZO	4/3/2015	4:00	11	71.26	100	1.54	1033.86					
SPZO	4/3/2015	5:00	12	66.7	0	0.00	1033.86					
SPZO	4/3/2015	6:00	13	54.34	230	2.06	1032.85					
SPZO	4/3/2015	7:00	11	71.26	90	3.09	1032.85					
SPZO	4/3/2015	8:00	10	76.18	90	2.57	1032.85					
SPZO	4/3/2015	9:00	9	87.28	80	2.57	1031.83					
SPZO	4/3/2015	10:00	9	81.47	120	2.57	1031.83					
SPZO	4/3/2015	10:30	9	81.47	M	0.51	1032.85					
SPZO	4/3/2015	11:00	9	81.47	0	0.00	1032.85					
SPZO	4/3/2015	11:30	9	81.47	M	1.03	1032.85					
SPZO	4/3/2015	12:00	10	81.61	M	1.03	1031.16					
SPZO	4/3/2015	12:30	11	76.34	M	1.03	1033.86					
SPZO	4/3/2015	13:00	12	71.45	M	1.03	1033.86					
SPZO	4/3/2015	13:30	14	58.52	M	1.03	1033.86					
SPZO	4/3/2015	14:00	14	54.6	M	1.54	1033.86					
SPZO	4/3/2015	14:30	16	48	M	1.54	1033.86					
SPZO	4/3/2015	15:00	17	45.04	M	2.06	1033.86					
SPZO	4/3/2015	15:30	18	39.43	M	1.03	1032.85					
SPZO	4/3/2015	16:00	18	36.74	M	1.54	1032.85					
SPZO	4/3/2015	16:30	20	32.43	M	1.54	1031.83					
SPZO	4/3/2015	17:00	20	37.32	M	2.06	1031.16					
SPZO	4/3/2015	17:30	20	32.43	M	2.57	1030.14					
SPZO	4/3/2015	18:00	21	32.72	M	3.60	1029.12					
SPZO	4/3/2015	18:30	22	33	260	4.63	1028.11					
SPZO	4/3/2015	19:00	20	34.8	260	3.60	1028.11					
SPZO	4/3/2015	19:30	20	32.43	330	2.06	1027.09					
SPZO	4/3/2015	20:00	20	32.43	0	0.00	1026.08					
SPZO	4/3/2015	20:30	18	42.28	360	5.66	1026.08					
SPZO	4/3/2015	21:00	18	45.32	360	6.17	1026.08					
SPZO	4/3/2015	21:30	16	55.12	80	3.60	1027.09					
SPZO	4/3/2015	22:00	15	54.86	360	4.12	1027.09	0.2				
SPZO	4/3/2015	22:30	15	54.86	350	2.06	1028.11					
SPZO	4/3/2015	23:00	14	58.52	250	4.12	1028.11					
SPZO	4/4/2015	0:00	15	51.18	150	2.06	1030.14					
SPZO	4/4/2015	1:00	10	81.61	0	0.00	1031.83	6				
SPZO	4/4/2015	2:00	10	81.61	M	1.03	1031.83	0.6				
SPZO	4/4/2015	3:00	10	81.61	0	0.00	1031.83					
SPZO	4/4/2015	4:00	9	87.28	60	2.06	1032.85					
SPZO	4/4/2015	5:00	9	87.28	60	2.06	1031.16					
SPZO	4/4/2015	6:00	9	87.28	0	0.00	1031.16					
SPZO	4/4/2015	7:00	9	81.47	0	0.00	1030.14					
SPZO	4/4/2015	8:00	8	87.19	0	0.00	1029.12					
SPZO	4/4/2015	9:00	8	87.19	0	0.00	1029.12					
SPZO	4/4/2015	10:00	8	87.19	0	0.00	1029.12					
SPZO	4/4/2015	10:20	7	87.09	0	0.00	1030.14					
SPZO	4/4/2015	11:00	7	93.35	100	1.54	1030.14					
SPZO	4/4/2015	11:30	8	87.19	80	1.54	1030.14					
SPZO	4/4/2015	12:30	9	81.47	M	1.03	1031.16					
SPZO	4/4/2015	13:00	10	76.18	M	1.03	1031.83					
SPZO	4/4/2015	13:30	11	71.26	M	1.03	1031.83					
SPZO	4/4/2015	14:00	13	66.91	M	1.03	1031.83					
SPZO	4/4/2015	14:30	13	66.91	M	1.03	1031.83					
SPZO	4/4/2015	15:00	14	67.12	M	1.03	1031.83					
SPZO	4/4/2015	15:30	15	54.86	0	0.00	1031.16					
SPZO	4/4/2015	16:00	16	51.45	M	1.03	1030.14					
SPZO	4/4/2015	16:30	19	45.6	M	2.06	1029.12					
SPZO	4/4/2015	17:00	18	51.98	60	3.09	1029.12					
SPZO	4/4/2015	17:30	18	42.28	90	1.54	1028.11					
SPZO	4/4/2015	18:00	19	42.57	0	0.00	1028.11					
SPZO	4/4/2015	18:30	21	35.09	M	1.54	1026.08					
SPZO	4/4/2015	19:00	22	28.68	M	3.09	1025.06					
SPZO	4/4/2015	19:30	19	39.72	M	2.57	1025.06					
SPZO	4/4/2015	20:00	19	39.72	280	4.12	1024.04					
SPZO	4/4/2015	20:30	18	39.43	280	6.69	1024.04					
SPZO	4/4/2015	21:00	17	48.28	270	6.17	1024.04					
SPZO	4/4/2015	21:30	18	45.32	250	4.12	1025.06					
SPZO	4/4/2015	22:00	18	42.28	280	4.12	1025.06					
SPZO	4/4/2015	22:30	17	45.04	170	2.06	1026.08					
SPZO	4/4/2015	23:00	16	48	0	0.00	1026.08					
SPZO	4/5/2015	0:00	14	47.44	120	2.06	1028.11					
SPZO	4/5/2015	1:00	14	54.6	0	0.00	1028.11					
SPZO	4/5/2015	2:00	13	62.46	0	0.00	1029.12					
SPZO	4/5/2015	3:00	10	71.07	270	2.57	1029.12					
SPZO	4/5/2015	4:00	10	76.18	0	0.00	1030.14					
SPZO	4/5/2015	5:00	9	76.01	0	0.00	1030.14					
SPZO	4/5/2015	6:00	9	76.01	0	0.00	1029.12					
SPZO	4/5/2015	7:00	8	81.34	0	0.00	1029.12					
SPZO	4/5/2015	8:00	8	81.34	250	1.03	1029.12					
SPZO	4/5/2015	9:00	9	81.47	70	2.06	1029.12					
SPZO	4/5/2015	10:00	9	81.47	M	0.51	1030.14					
SPZO	4/5/2015	10:30	9	81.47	60	2.06	1030.14					
SPZO	4/5/2015	11:00	9	81.47	M	1.54	1031.16					
SPZO	4/5/2015	11:20	9	76.01	80	6.17	1031.16					
SPZO	4/5/2015	12:00	9	70.88	80	5.66	1031.16					
SPZO	4/5/2015	12:30	11	61.99	300	2.06	1031.16					
SPZO	4/5/2015	13:00	13	54.34	M	1.03	1031.83					
SPZO	4/5/2015	13:30	14	50.91	M	1.03	1031.16					
SPZO	4/5/2015	14:00	15	51.18	M	1.03	1031.16					
SPZO	4/5/2015	14:20	16	44.76	0	0.00	1031.16					
SPZO	4/5/2015	15:00	17	42	90	2.06	1031.16					
SPZO	4/5/2015	15:30	18	39.43	M	2.06	1030.14					
SPZO	4/5/2015	16:00	18	36.74	70	3.09	1030.14					
SPZO	4/5/2015	16:10	18	36.74	60	2.06	1030.14					
